x	y
9.322e5	0.009
9.342e5	0.009
9.342e5	0.009
9.371e5	0.009
9.371e5	0.009
9.401e5	0.009
9.401e5	0.009
9.430e5	0.009
9.430e5	0.009
9.430e5	0.009
9.460e5	0.009
9.519e5	0.009
9.519e5	0.009
9.549e5	0.009
9.578e5	0.009
9.609e5	0.009
9.638e5	0.009
9.638e5	0.009
9.638e5	0.009
9.667e5	0.009
9.667e5	0.009
9.719e5	0.009
9.750e5	0.008
9.750e5	0.008
9.781e5	0.008
9.781e5	0.008
9.781e5	0.008
9.810e5	0.008
9.810e5	0.008
9.872e5	0.008
9.902e5	0.008
9.902e5	0.008
9.902e5	0.008
9.933e5	0.008
9.965e5	0.008
1.002e6	0.008
1.002e6	0.008
1.005e6	0.008
1.005e6	0.008
1.005e6	0.008
1.008e6	0.008
1.008e6	0.008
1.011e6	0.008
1.011e6	0.008
1.014e6	0.008
1.014e6	0.008
1.018e6	0.008
1.018e6	0.008
1.020e6	0.008
1.020e6	0.008
1.020e6	0.008
1.026e6	0.008
1.028e6	0.008
1.028e6	0.008
1.032e6	0.008
1.032e6	0.008
1.035e6	0.008
1.035e6	0.008
1.035e6	0.008
1.043e6	0.008
1.046e6	0.008
1.046e6	0.008
1.046e6	0.008
1.049e6	0.008
1.049e6	0.008
1.052e6	0.008
1.052e6	0.008
1.052e6	0.008
1.055e6	0.008
1.058e6	0.008
1.061e6	0.008
1.061e6	0.008
1.061e6	0.008
1.068e6	0.008
1.068e6	0.008
1.078e6	0.008
1.078e6	0.008
1.081e6	0.008
1.081e6	0.007
1.081e6	0.007
1.085e6	0.007
1.085e6	0.007
1.085e6	0.007
1.085e6	0.007
1.088e6	0.007
1.092e6	0.007
1.095e6	0.007
1.095e6	0.007
1.095e6	0.007
1.098e6	0.007
1.098e6	0.007
1.098e6	0.007
1.098e6	0.007
1.102e6	0.007
1.105e6	0.007
1.109e6	0.007
1.109e6	0.007
1.116e6	0.007
1.118e6	0.007
1.122e6	0.007
1.122e6	0.007
1.125e6	0.007
1.125e6	0.007
1.129e6	0.007
1.132e6	0.007
1.136e6	0.007
1.136e6	0.007
1.139e6	0.007
1.139e6	0.007
1.139e6	0.007
1.143e6	0.007
1.143e6	0.007
1.143e6	0.007
1.143e6	0.007
1.146e6	0.007
1.146e6	0.007
1.157e6	0.007
1.157e6	0.007
1.161e6	0.007
1.161e6	0.007
1.165e6	0.007
1.165e6	0.007
1.167e6	0.007
1.174e6	0.007
1.178e6	0.007
1.182e6	0.007
1.182e6	0.007
1.182e6	0.007
1.185e6	0.007
1.185e6	0.007
1.185e6	0.007
1.188e6	0.007
1.188e6	0.007
1.188e6	0.007
1.192e6	0.007
1.203e6	0.006
1.211e6	0.006
1.214e6	0.006
1.214e6	0.006
1.217e6	0.006
1.217e6	0.006
1.221e6	0.006
1.221e6	0.006
1.221e6	0.006
1.223e6	0.006
1.227e6	0.006
1.231e6	0.006
1.231e6	0.006
1.233e6	0.006
1.233e6	0.006
1.233e6	0.006
1.237e6	0.006
1.241e6	0.006
1.253e6	0.006
1.253e6	0.006
1.253e6	0.006
1.253e6	0.006
1.253e6	0.006
1.257e6	0.006
1.267e6	0.006
1.267e6	0.006
1.271e6	0.006
1.271e6	0.006
1.275e6	0.006
1.275e6	0.006
1.279e6	0.006
1.283e6	0.006
1.292e6	0.006
1.292e6	0.006
1.292e6	0.006
1.298e6	0.006
1.314e6	0.006
1.314e6	0.006
1.318e6	0.006
1.318e6	0.006
1.322e6	0.006
1.322e6	0.006
1.322e6	0.006
1.326e6	0.006
1.326e6	0.006
1.326e6	0.006
1.326e6	0.006
1.330e6	0.006
1.338e6	0.006
1.342e6	0.006
1.347e6	0.006
1.347e6	0.006
1.347e6	0.006
1.351e6	0.006
1.351e6	0.006
1.355e6	0.006
1.368e6	0.006
1.372e6	0.006
1.372e6	0.006
1.372e6	0.006
1.377e6	0.006
1.377e6	0.005
1.377e6	0.005
1.385e6	0.005
1.385e6	0.005
1.394e6	0.005
1.394e6	0.005
1.394e6	0.005
1.398e6	0.005
1.402e6	0.005
1.402e6	0.005
1.407e6	0.005
1.407e6	0.005
1.407e6	0.005
1.407e6	0.005
1.420e6	0.005
1.425e6	0.005
1.429e6	0.005
1.429e6	0.005
1.429e6	0.005
1.429e6	0.005
1.433e6	0.005
1.438e6	0.005
1.438e6	0.005
1.438e6	0.005
1.442e6	0.005
1.447e6	0.005
1.451e6	0.005
1.451e6	0.005
1.451e6	0.005
1.456e6	0.005
1.461e6	0.005
1.465e6	0.005
1.465e6	0.005
1.474e6	0.005
1.479e6	0.005
1.484e6	0.005
1.484e6	0.005
1.488e6	0.005
1.488e6	0.005
1.488e6	0.005
1.498e6	0.005
1.502e6	0.005
1.507e6	0.005
1.507e6	0.005
1.507e6	0.005
1.511e6	0.005
1.511e6	0.005
1.516e6	0.005
1.516e6	0.005
1.521e6	0.005
1.531e6	0.005
1.535e6	0.005
1.535e6	0.005
1.539e6	0.005
1.543e6	0.005
1.543e6	0.005
1.543e6	0.005
1.543e6	0.005
1.548e6	0.005
1.558e6	0.005
1.563e6	0.005
1.568e6	0.005
1.568e6	0.005
1.568e6	0.005
1.568e6	0.005
1.573e6	0.005
1.578e6	0.005
1.588e6	0.005
1.592e6	0.005
1.592e6	0.005
1.595e6	0.005
1.595e6	0.005
1.595e6	0.005
1.598e6	0.005
1.608e6	0.004
1.612e6	0.004
1.612e6	0.004
1.617e6	0.004
1.617e6	0.004
1.626e6	0.004
1.641e6	0.004
1.646e6	0.004
1.646e6	0.004
1.651e6	0.004
1.651e6	0.004
1.655e6	0.004
1.660e6	0.004
1.671e6	0.004
1.676e6	0.004
1.681e6	0.004
1.681e6	0.004
1.681e6	0.004
1.681e6	0.004
1.685e6	0.004
1.685e6	0.004
1.695e6	0.004
1.697e6	0.004
1.704e6	0.004
1.710e6	0.004
1.710e6	0.004
1.710e6	0.004
1.710e6	0.004
1.710e6	0.004
1.721e6	0.004
1.721e6	0.004
1.726e6	0.004
1.726e6	0.004
1.731e6	0.004
1.731e6	0.004
1.731e6	0.004
1.737e6	0.004
1.737e6	0.004
1.740e6	0.004
1.742e6	0.004
1.745e6	0.004
1.751e6	0.004
1.751e6	0.004
1.756e6	0.004
1.762e6	0.004
1.762e6	0.004
1.767e6	0.004
1.767e6	0.004
1.772e6	0.004
1.778e6	0.004
1.778e6	0.004
1.778e6	0.004
1.783e6	0.004
1.787e6	0.004
1.787e6	0.004
1.793e6	0.004
1.793e6	0.004
1.798e6	0.004
1.798e6	0.004
1.802e6	0.004
1.802e6	0.004
1.802e6	0.004
1.806e6	0.004
1.806e6	0.004
1.811e6	0.004
1.817e6	0.004
1.817e6	0.004
1.822e6	0.004
1.828e6	0.004
1.834e6	0.004
1.839e6	0.004
1.843e6	0.004
1.843e6	0.004
1.847e6	0.004
1.857e6	0.004
1.857e6	0.004
1.857e6	0.004
1.863e6	0.004
1.867e6	0.004
1.867e6	0.004
1.867e6	0.004
1.867e6	0.004
1.871e6	0.004
1.871e6	0.004
1.875e6	0.004
1.880e6	0.004
1.886e6	0.004
1.886e6	0.004
1.892e6	0.004
1.896e6	0.004
1.902e6	0.004
1.902e6	0.004
1.906e6	0.004
1.912e6	0.004
1.918e6	0.004
1.918e6	0.004
1.922e6	0.004
1.922e6	0.004
1.928e6	0.004
1.928e6	0.004
1.938e6	0.004
1.938e6	0.004
1.942e6	0.004
1.942e6	0.004
1.942e6	0.003
1.948e6	0.003
1.954e6	0.003
1.954e6	0.003
1.954e6	0.003
1.958e6	0.003
1.963e6	0.003
1.975e6	0.003
1.981e6	0.003
1.987e6	0.003
1.993e6	0.003
1.999e6	0.003
2.004e6	0.003
2.014e6	0.003
2.025e6	0.003
2.031e6	0.003
2.031e6	0.003
2.031e6	0.003
2.038e6	0.003
2.038e6	0.003
2.038e6	0.003
2.044e6	0.003
2.050e6	0.003
2.057e6	0.003
2.057e6	0.003
2.063e6	0.003
2.067e6	0.003
2.081e6	0.003
2.081e6	0.003
2.081e6	0.003
2.087e6	0.003
2.087e6	0.003
2.094e6	0.003
2.094e6	0.003
2.098e6	0.003
2.111e6	0.003
2.111e6	0.003
2.111e6	0.003
2.118e6	0.003
2.125e6	0.003
2.125e6	0.003
2.129e6	0.003
2.129e6	0.003
2.136e6	0.003
2.156e6	0.003
2.163e6	0.003
2.170e6	0.003
2.170e6	0.003
2.170e6	0.003
2.176e6	0.003
2.176e6	0.003
2.176e6	0.003
2.183e6	0.003
2.183e6	0.003
2.188e6	0.003
2.195e6	0.003
2.202e6	0.003
2.208e6	0.003
2.208e6	0.003
2.210e6	0.003
2.215e6	0.003
2.215e6	0.003
2.215e6	0.003
2.222e6	0.003
2.222e6	0.003
2.222e6	0.003
2.229e6	0.003
2.229e6	0.003
2.236e6	0.003
2.236e6	0.003
2.236e6	0.003
2.236e6	0.003
2.240e6	0.003
2.240e6	0.003
2.245e6	0.003
2.252e6	0.003
2.265e6	0.003
2.273e6	0.003
2.277e6	0.003
2.285e6	0.003
2.292e6	0.003
2.292e6	0.003
2.299e6	0.003
2.306e6	0.003
2.313e6	0.003
2.313e6	0.003
2.320e6	0.003
2.327e6	0.003
2.332e6	0.003
2.340e6	0.003
2.340e6	0.003
2.347e6	0.003
2.347e6	0.003
2.354e6	0.003
2.359e6	0.003
2.366e6	0.003
2.366e6	0.003
2.366e6	0.003
2.374e6	0.003
2.374e6	0.003
2.379e6	0.003
2.379e6	0.003
2.386e6	0.003
2.393e6	0.003
2.401e6	0.003
2.408e6	0.003
2.408e6	0.003
2.416e6	0.003
2.423e6	0.003
2.423e6	0.003
2.428e6	0.003
2.436e6	0.003
2.443e6	0.003
2.443e6	0.003
2.451e6	0.003
2.458e6	0.003
2.458e6	0.003
2.466e6	0.003
2.473e6	0.003
2.481e6	0.003
2.486e6	0.003
2.494e6	0.003
2.502e6	0.003
2.502e6	0.003
2.510e6	0.003
